Institution,Metric,Value,Year,Numeric Value,Rank,Decile
Leeds,Expenditure per student / 10,7.2817263348614,2019,7.2817263348614,12.0,10.0
UCL,Expenditure per student / 10,8.78582356593322,2019,8.78582356593322,4.0,10.0
York,Expenditure per student / 10,5.91259682584504,2019,5.91259682584504,39.0,7.0
Coventry,Expenditure per student / 10,5.87840025552108,2019,5.87840025552108,43.0,7.0
Exeter,Expenditure per student / 10,3.71141797686147,2019,3.71141797686147,99.0,2.0
London School of Economics,Expenditure per student / 10,7.91565742113064,2019,7.91565742113064,8.0,10.0
Nottingham Trent,Expenditure per student / 10,4.75479439467034,2019,4.75479439467034,67.0,5.0
Nottingham,Expenditure per student / 10,6.25415368558476,2019,6.25415368558476,30.0,8.0
UEA,Expenditure per student / 10,4.36368590450157,2019,4.36368590450157,82.0,4.0
Birmingham,Expenditure per student / 10,7.1554633363324,2019,7.1554633363324,13.0,9.0
Bristol,Expenditure per student / 10,6.51645215646775,2019,6.51645215646775,22.0,9.0
Surrey,Expenditure per student / 10,5.75464820716617,2019,5.75464820716617,44.0,7.0
Lincoln,Expenditure per student / 10,4.4566081990618,2019,4.4566081990618,78.0,4.0
Southampton,Expenditure per student / 10,5.599231832578,2019,5.599231832578,48.0,7.0
Glasgow,Expenditure per student / 10,5.97659251348175,2019,5.97659251348175,37.0,7.0
Portsmouth,Expenditure per student / 10,5.87994204796589,2019,5.87994204796589,42.0,7.0
Sussex,Expenditure per student / 10,7.03211355187563,2019,7.03211355187563,16.0,9.0
Newcastle,Expenditure per student / 10,5.91600655076549,2019,5.91600655076549,38.0,7.0
Edinburgh,Expenditure per student / 10,8.68870507477323,2019,8.68870507477323,5.0,10.0
Derby,Expenditure per student / 10,6.15818015135875,2019,6.15818015135875,32.0,8.0
Dundee,Expenditure per student / 10,6.31614911841309,2019,6.31614911841309,27.0,8.0
Essex,Expenditure per student / 10,6.07530404888208,2019,6.07530404888208,35.0,8.0
Swansea,Expenditure per student / 10,4.68800581063404,2019,4.68800581063404,69.0,5.0
Liverpool Hope,Expenditure per student / 10,2.48212679490653,2019,2.48212679490653,119.0,1.0
Manchester,Expenditure per student / 10,8.02499993488922,2019,8.02499993488922,7.0,10.0
Kent,Expenditure per student / 10,4.65884298814538,2019,4.65884298814538,71.0,5.0
Keele,Expenditure per student / 10,4.37221381020754,2019,4.37221381020754,80.0,4.0
UWE Bristol,Expenditure per student / 10,5.10265238879736,2019,5.10265238879736,59.0,6.0
Royal Holloway,Expenditure per student / 10,5.71726901982844,2019,5.71726901982844,46.0,7.0
Sheffield,Expenditure per student / 10,4.68255521246405,2019,4.68255521246405,70.0,5.0
Stirling,Expenditure per student / 10,3.6163757581883,2019,3.6163757581883,103.0,2.0
Huddersfield,Expenditure per student / 10,4.17508731536285,2019,4.17508731536285,85.0,3.0
Oxford Brookes,Expenditure per student / 10,5.2102071473924,2019,5.2102071473924,55.0,6.0
Aston,Expenditure per student / 10,5.40632951319525,2019,5.40632951319525,50.0,6.0
Staffordshire,Expenditure per student / 10,6.4392894997208,2019,6.4392894997208,23.0,9.0
Aberystwyth,Expenditure per student / 10,4.50014296314955,2019,4.50014296314955,76.0,4.0
Reading,Expenditure per student / 10,5.88738662313561,2019,5.88738662313561,41.0,7.0
Bangor,Expenditure per student / 10,3.40669724154354,2019,3.40669724154354,108.0,2.0
Northumbria,Expenditure per student / 10,3.94910324361086,2019,3.94910324361086,92.0,3.0
Liverpool John Moores,Expenditure per student / 10,4.54306073361395,2019,4.54306073361395,74.0,4.0
West London,Expenditure per student / 10,4.58453527077715,2019,4.58453527077715,73.0,4.0
Aberdeen,Expenditure per student / 10,4.54294964028777,2019,4.54294964028777,75.0,4.0
"Queen's, Belfast",Expenditure per student / 10,5.13460664464123,2019,5.13460664464123,57.0,6.0
Strathclyde,Expenditure per student / 10,5.21858199911056,2019,5.21858199911056,54.0,6.0
Chichester,Expenditure per student / 10,3.241121957247,2019,3.241121957247,112.0,1.0
Gloucestershire,Expenditure per student / 10,5.62315085049003,2019,5.62315085049003,47.0,7.0
Edge Hill,Expenditure per student / 10,3.8743620256512,2019,3.8743620256512,93.0,3.0
Liverpool,Expenditure per student / 10,6.26753380586136,2019,6.26753380586136,29.0,8.0
Cardiff,Expenditure per student / 10,7.0402046659326,2019,7.0402046659326,15.0,9.0
Kingston,Expenditure per student / 10,6.36891049879909,2019,6.36891049879909,25.0,8.0
SOAS,Expenditure per student / 10,6.09054895302773,2019,6.09054895302773,34.0,8.0
King's College London,Expenditure per student / 10,6.17268082310795,2019,6.17268082310795,31.0,8.0
Brunel,Expenditure per student / 10,5.04656358828388,2019,5.04656358828388,60.0,6.0
Falmouth,Expenditure per student / 10,4.8220286315514,2019,4.8220286315514,65.0,5.0
Leicester,Expenditure per student / 10,6.54199594211594,2019,6.54199594211594,20.0,9.0
Bournemouth,Expenditure per student / 10,5.30357802095097,2019,5.30357802095097,52.0,6.0
Plymouth,Expenditure per student / 10,5.32593676702734,2019,5.32593676702734,51.0,6.0
Heriot-Watt,Expenditure per student / 10,7.86959746323891,2019,7.86959746323891,9.0,10.0
Abertay Dundee,Expenditure per student / 10,2.32658227848101,2019,2.32658227848101,120.0,1.0
Teesside,Expenditure per student / 10,5.47922808927599,2019,5.47922808927599,49.0,6.0
Sheffield Hallam,Expenditure per student / 10,5.16124245283019,2019,5.16124245283019,56.0,6.0
De Montfort,Expenditure per student / 10,3.74843040592175,2019,3.74843040592175,98.0,2.0
Bradford,Expenditure per student / 10,4.08193616595972,2019,4.08193616595972,88.0,3.0
Manchester Met,Expenditure per student / 10,3.63543641040205,2019,3.63543641040205,102.0,2.0
Sunderland,Expenditure per student / 10,5.72058030372003,2019,5.72058030372003,45.0,7.0
University of the Arts London,Expenditure per student / 10,9.92005772005772,2019,9.92005772005772,1.0,10.0
Central Lancashire,Expenditure per student / 10,4.98028320475746,2019,4.98028320475746,62.0,5.0
Goldsmiths,Expenditure per student / 10,4.3912305220001,2019,4.3912305220001,79.0,4.0
London South Bank,Expenditure per student / 10,4.24486188114067,2019,4.24486188114067,84.0,4.0
Robert Gordon,Expenditure per student / 10,3.28618762993763,2019,3.28618762993763,111.0,1.0
"St Mary's, Twickenham",Expenditure per student / 10,4.00972261770914,2019,4.00972261770914,89.0,3.0
Solent,Expenditure per student / 10,3.53424163038318,2019,3.53424163038318,104.0,2.0
Westminster,Expenditure per student / 10,4.77229866352721,2019,4.77229866352721,66.0,5.0
Queen Mary,Expenditure per student / 10,6.42898780191528,2019,6.42898780191528,24.0,9.0
Queen Margaret,Expenditure per student / 10,2.60876535853126,2019,2.60876535853126,117.0,1.0
Leeds Trinity,Expenditure per student / 10,3.6660631123455,2019,3.6660631123455,101.0,2.0
Bolton,Expenditure per student / 10,4.70429791518743,2019,4.70429791518743,68.0,5.0
Trinity Saint David,Expenditure per student / 10,3.02541577344014,2019,3.02541577344014,115.0,1.0
East London,Expenditure per student / 10,4.08306763846787,2019,4.08306763846787,87.0,3.0
Salford,Expenditure per student / 10,3.3773006188921,2019,3.3773006188921,109.0,1.0
Hertfordshire,Expenditure per student / 10,4.13936185283411,2019,4.13936185283411,86.0,3.0
Worcester,Expenditure per student / 10,3.52762971347272,2019,3.52762971347272,105.0,2.0
Winchester,Expenditure per student / 10,2.56065683009735,2019,2.56065683009735,118.0,1.0
Ulster,Expenditure per student / 10,3.14236383341293,2019,3.14236383341293,113.0,1.0
Chester,Expenditure per student / 10,4.36844257258194,2019,4.36844257258194,81.0,4.0
City,Expenditure per student / 10,7.08893079448222,2019,7.08893079448222,14.0,9.0
Glasgow Caledonian,Expenditure per student / 10,3.5017499365965,2019,3.5017499365965,106.0,2.0
Glyndŵr,Expenditure per student / 10,1.78731386427289,2019,1.78731386427289,121.0,1.0
Birmingham City,Expenditure per student / 10,6.14859921825289,2019,6.14859921825289,33.0,8.0
Cardiff Met,Expenditure per student / 10,4.8701474280564,2019,4.8701474280564,63.0,5.0
Greenwich,Expenditure per student / 10,3.82301327515133,2019,3.82301327515133,95.0,3.0
Newman,Expenditure per student / 10,3.78895677233429,2019,3.78895677233429,96.0,3.0
Suffolk,Expenditure per student / 10,5.97929688785794,2019,5.97929688785794,36.0,8.0
Bath Spa,Expenditure per student / 10,4.83131205599738,2019,4.83131205599738,64.0,5.0
Anglia Ruskin,Expenditure per student / 10,6.71736444749485,2019,6.71736444749485,18.0,9.0
Edinburgh Napier,Expenditure per student / 10,4.27250374689824,2019,4.27250374689824,83.0,4.0
Hull,Expenditure per student / 10,3.97319180532586,2019,3.97319180532586,91.0,3.0
Brighton,Expenditure per student / 10,3.43702177398704,2019,3.43702177398704,107.0,2.0
Canterbury Christ Church,Expenditure per student / 10,4.46020920724261,2019,4.46020920724261,77.0,4.0
Roehampton,Expenditure per student / 10,6.53708406589829,2019,6.53708406589829,21.0,9.0
South Wales,Expenditure per student / 10,3.758123540561,2019,3.758123540561,97.0,2.0
Northampton,Expenditure per student / 10,4.98762389107737,2019,4.98762389107737,61.0,5.0
Middlesex,Expenditure per student / 10,6.7704526193338,2019,6.7704526193338,17.0,9.0
Bedfordshire,Expenditure per student / 10,5.90094253572514,2019,5.90094253572514,40.0,7.0
West of Scotland,Expenditure per student / 10,3.98731753444787,2019,3.98731753444787,90.0,3.0
Birkbeck,Expenditure per student / 10,3.86510128152129,2019,3.86510128152129,94.0,3.0
Wolverhampton,Expenditure per student / 10,4.64643392200481,2019,4.64643392200481,72.0,5.0
London Met,Expenditure per student / 10,2.65273146960759,2019,2.65273146960759,116.0,1.0
Cumbria,Expenditure per student / 10,3.07932159165036,2019,3.07932159165036,114.0,1.0
York St John,Expenditure per student / 10,3.33981690983931,2019,3.33981690983931,110.0,1.0
Leeds Beckett,Expenditure per student / 10,3.68780684892932,2019,3.68780684892932,100.0,2.0
Bucks New University,Expenditure per student / 10,6.59734288064926,2019,6.59734288064926,19.0,9.0
Cambridge,Career prospects (%),88.2093933463796,2019,88.2093933463796,2.0,10.0
Oxford,Career prospects (%),85.1358024691358,2019,85.1358024691358,6.0,10.0
St Andrews,Career prospects (%),81.6500711237553,2019,81.6500711237553,22.0,9.0
Loughborough,Career prospects (%),81.7574021012416,2019,81.7574021012416,20.0,9.0
Durham,Career prospects (%),84.1350601295097,2019,84.1350601295097,9.0,10.0
Bath,Career prospects (%),84.8844884488449,2019,84.8844884488449,7.0,10.0
Imperial College,Career prospects (%),90.4338153503893,2019,90.4338153503893,1.0,10.0
Warwick,Career prospects (%),80.2923149457803,2019,80.2923149457803,31.0,8.0
Lancaster,Career prospects (%),85.1492537313433,2019,85.1492537313433,5.0,10.0
Leeds,Career prospects (%),81.89448441247,2019,81.89448441247,19.0,9.0
UCL,Career prospects (%),81.0026385224274,2019,81.0026385224274,24.0,9.0
York,Career prospects (%),81.9990525817148,2019,81.9990525817148,18.0,9.0
Coventry,Career prospects (%),81.4655172413793,2019,81.4655172413793,23.0,9.0
Exeter,Career prospects (%),83.5220616946505,2019,83.5220616946505,11.0,10.0
London School of Economics,Career prospects (%),86.2903225806452,2019,86.2903225806452,3.0,10.0
Nottingham Trent,Career prospects (%),76.1032472939217,2019,76.1032472939217,53.0,6.0
Nottingham,Career prospects (%),83.0,2019,83.0,12.0,10.0
UEA,Career prospects (%),78.5802469135802,2019,78.5802469135802,42.0,7.0
Birmingham,Career prospects (%),85.7054455445545,2019,85.7054455445545,4.0,10.0
Bristol,Career prospects (%),79.524004924087,2019,79.524004924087,37.0,7.0
Surrey,Career prospects (%),77.3286467486819,2019,77.3286467486819,49.0,6.0
Lincoln,Career prospects (%),75.9920634920635,2019,75.9920634920635,54.0,6.0
Southampton,Career prospects (%),80.2681992337165,2019,80.2681992337165,32.0,8.0
Glasgow,Career prospects (%),83.9772727272727,2019,83.9772727272727,10.0,10.0
Portsmouth,Career prospects (%),80.2941176470588,2019,80.2941176470588,30.0,8.0
Sussex,Career prospects (%),80.3571428571429,2019,80.3571428571429,28.0,8.0
Newcastle,Career prospects (%),80.4850746268657,2019,80.4850746268657,27.0,8.0
Edinburgh,Career prospects (%),75.2140410958904,2019,75.2140410958904,57.0,6.0
Derby,Career prospects (%),73.7609329446064,2019,73.7609329446064,60.0,6.0
Dundee,Career prospects (%),84.7771236333053,2019,84.7771236333053,8.0,10.0
Essex,Career prospects (%),80.0350262697023,2019,80.0350262697023,33.0,8.0
Swansea,Career prospects (%),82.4529447480267,2019,82.4529447480267,16.0,9.0
Liverpool Hope,Career prospects (%),80.2980132450331,2019,80.2980132450331,29.0,8.0
Manchester,Career prospects (%),81.720725673447,2019,81.720725673447,21.0,9.0
Kent,Career prospects (%),82.8559393428812,2019,82.8559393428812,14.0,9.0
Keele,Career prospects (%),79.5117698343505,2019,79.5117698343505,38.0,7.0
UWE Bristol,Career prospects (%),77.3427041499331,2019,77.3427041499331,48.0,7.0
Royal Holloway,Career prospects (%),70.154686078253,2019,70.154686078253,76.0,4.0
Sheffield,Career prospects (%),82.4815063887021,2019,82.4815063887021,15.0,9.0
Stirling,Career prospects (%),74.8373101952278,2019,74.8373101952278,58.0,6.0
Huddersfield,Career prospects (%),77.8644563627499,2019,77.8644563627499,45.0,7.0
Oxford Brookes,Career prospects (%),71.6772151898734,2019,71.6772151898734,67.0,5.0
Aston,Career prospects (%),78.7989080982711,2019,78.7989080982711,41.0,7.0
Staffordshire,Career prospects (%),80.0,2019,80.0,34.0,8.0
Aberystwyth,Career prospects (%),74.290780141844,2019,74.290780141844,59.0,6.0
Reading,Career prospects (%),75.8402029169309,2019,75.8402029169309,55.0,6.0
Bangor,Career prospects (%),69.396551724138,2019,69.396551724138,82.0,4.0
Northumbria,Career prospects (%),72.1597300337458,2019,72.1597300337458,65.0,5.0
Liverpool John Moores,Career prospects (%),72.6993865030675,2019,72.6993865030675,63.0,5.0
West London,Career prospects (%),70.4963235294118,2019,70.4963235294118,72.0,5.0
Aberdeen,Career prospects (%),77.7006172839506,2019,77.7006172839506,46.0,7.0
"Queen's, Belfast",Career prospects (%),79.5674869500373,2019,79.5674869500373,35.0,8.0
Strathclyde,Career prospects (%),79.5536791314837,2019,79.5536791314837,36.0,8.0
Chichester,Career prospects (%),64.6788990825688,2019,64.6788990825688,103.0,2.0
Gloucestershire,Career prospects (%),68.7666370896185,2019,68.7666370896185,86.0,3.0
Edge Hill,Career prospects (%),70.5193482688391,2019,70.5193482688391,71.0,5.0
Liverpool,Career prospects (%),78.3265306122449,2019,78.3265306122449,44.0,7.0
Cardiff,Career prospects (%),75.5715218811235,2019,75.5715218811235,56.0,6.0
Kingston,Career prospects (%),62.3544631306598,2019,62.3544631306598,112.0,1.0
SOAS,Career prospects (%),70.125786163522,2019,70.125786163522,77.0,4.0
King's College London,Career prospects (%),82.9978813559322,2019,82.9978813559322,13.0,9.0
Brunel,Career prospects (%),72.8208647906658,2019,72.8208647906658,62.0,5.0
Falmouth,Career prospects (%),71.3548387096774,2019,71.3548387096774,68.0,5.0
Leicester,Career prospects (%),76.1642156862745,2019,76.1642156862745,52.0,6.0
Bournemouth,Career prospects (%),69.9943278502552,2019,69.9943278502552,78.0,4.0
Plymouth,Career prospects (%),70.2521008403361,2019,70.2521008403361,75.0,4.0
Heriot-Watt,Career prospects (%),77.3584905660377,2019,77.3584905660377,47.0,7.0
Abertay Dundee,Career prospects (%),66.2251655629139,2019,66.2251655629139,98.0,2.0
Teesside,Career prospects (%),78.7994891443167,2019,78.7994891443167,40.0,7.0
Sheffield Hallam,Career prospects (%),69.0317812269032,2019,69.0317812269032,84.0,4.0
De Montfort,Career prospects (%),80.5114638447972,2019,80.5114638447972,25.0,8.0
Bradford,Career prospects (%),80.5035971223022,2019,80.5035971223022,26.0,8.0
Manchester Met,Career prospects (%),69.4026340545626,2019,69.4026340545626,81.0,4.0
Sunderland,Career prospects (%),68.5094471658502,2019,68.5094471658502,88.0,3.0
University of the Arts London,Career prospects (%),55.9683794466403,2019,55.9683794466403,119.0,1.0
Central Lancashire,Career prospects (%),70.3402366863905,2019,70.3402366863905,74.0,4.0
Goldsmiths,Career prospects (%),54.6282245827011,2019,54.6282245827011,120.0,1.0
London South Bank,Career prospects (%),82.2516556291391,2019,82.2516556291391,17.0,9.0
Robert Gordon,Career prospects (%),78.4126984126984,2019,78.4126984126984,43.0,7.0
"St Mary's, Twickenham",Career prospects (%),71.078431372549,2019,71.078431372549,69.0,5.0
Solent,Career prospects (%),64.6479939439818,2019,64.6479939439818,104.0,2.0
Westminster,Career prospects (%),67.5204359673025,2019,67.5204359673025,94.0,3.0
Queen Mary,Career prospects (%),73.0652041438147,2019,73.0652041438147,61.0,5.0
Queen Margaret,Career prospects (%),76.8878718535469,2019,76.8878718535469,50.0,6.0
Leeds Trinity,Career prospects (%),68.0,2019,68.0,91.0,3.0
Bolton,Career prospects (%),65.0822669104205,2019,65.0822669104205,102.0,2.0
Trinity Saint David,Career prospects (%),53.5393818544367,2019,53.5393818544367,121.0,1.0
East London,Career prospects (%),61.0752688172043,2019,61.0752688172043,114.0,1.0
Salford,Career prospects (%),70.452528837622,2019,70.452528837622,73.0,4.0
Hertfordshire,Career prospects (%),78.8587848932677,2019,78.8587848932677,39.0,7.0
Worcester,Career prospects (%),67.2426746806912,2019,67.2426746806912,95.0,3.0
Winchester,Career prospects (%),62.5435540069686,2019,62.5435540069686,111.0,1.0
Ulster,Career prospects (%),67.6974789915967,2019,67.6974789915967,92.0,3.0
Chester,Career prospects (%),69.954128440367,2019,69.954128440367,79.0,4.0
City,Career prospects (%),68.1712962962963,2019,68.1712962962963,90.0,3.0
Glasgow Caledonian,Career prospects (%),69.8227848101266,2019,69.8227848101266,80.0,4.0
Glyndŵr,Career prospects (%),63.8506876227898,2019,63.8506876227898,107.0,2.0
Birmingham City,Career prospects (%),70.592,2019,70.592,70.0,5.0
Cardiff Met,Career prospects (%),63.3814102564103,2019,63.3814102564103,108.0,2.0
Greenwich,Career prospects (%),65.8312447786132,2019,65.8312447786132,100.0,2.0
Newman,Career prospects (%),63.3074935400517,2019,63.3074935400517,109.0,1.0
Suffolk,Career prospects (%),66.3685152057245,2019,66.3685152057245,97.0,2.0
Bath Spa,Career prospects (%),63.9,2019,63.9,106.0,2.0
Anglia Ruskin,Career prospects (%),67.6595744680851,2019,67.6595744680851,93.0,3.0
Edinburgh Napier,Career prospects (%),66.4406779661017,2019,66.4406779661017,96.0,3.0
Hull,Career prospects (%),76.2173244490005,2019,76.2173244490005,51.0,6.0
Brighton,Career prospects (%),68.4047724259832,2019,68.4047724259832,89.0,3.0
Canterbury Christ Church,Career prospects (%),63.9810426540284,2019,63.9810426540284,105.0,2.0
Roehampton,Career prospects (%),69.1987513007284,2019,69.1987513007284,83.0,4.0
South Wales,Career prospects (%),61.0057344508161,2019,61.0057344508161,115.0,1.0
Northampton,Career prospects (%),62.7218934911243,2019,62.7218934911243,110.0,1.0
Middlesex,Career prospects (%),58.0196399345336,2019,58.0196399345336,117.0,1.0
Bedfordshire,Career prospects (%),68.5636856368564,2019,68.5636856368564,87.0,3.0
West of Scotland,Career prospects (%),72.1189591078067,2019,72.1189591078067,66.0,5.0
Birkbeck,Career prospects (%),72.2222222222222,2019,72.2222222222222,64.0,5.0
Wolverhampton,Career prospects (%),66.1939875212706,2019,66.1939875212706,99.0,2.0
London Met,Career prospects (%),65.7872340425532,2019,65.7872340425532,101.0,2.0
Cumbria,Career prospects (%),68.8815060908084,2019,68.8815060908084,85.0,3.0
York St John,Career prospects (%),55.9852670349908,2019,55.9852670349908,118.0,1.0
Leeds Beckett,Career prospects (%),61.6689750692521,2019,61.6689750692521,113.0,1.0
Bucks New University,Career prospects (%),60.6299212598425,2019,60.6299212598425,116.0,1.0
Cambridge,Continuation,98.922336101532,2019,98.922336101532,1.0,10.0
Oxford,Continuation,98.5703527927399,2019,98.5703527927399,2.0,10.0
St Andrews,Continuation,97.1899211406708,2019,97.1899211406708,3.0,10.0
Loughborough,Continuation,96.2083876132965,2019,96.2083876132965,10.0,10.0
Durham,Continuation,97.0648646354675,2019,97.0648646354675,4.0,10.0
Bath,Continuation,96.6954588890076,2019,96.6954588890076,7.0,10.0
Imperial College,Continuation,96.050614118576,2019,96.050614118576,13.0,9.0
Warwick,Continuation,95.1933801174164,2019,95.1933801174164,19.0,9.0
Lancaster,Continuation,92.3076927661896,2019,92.3076927661896,43.0,7.0
Leeds,Continuation,95.3052759170532,2019,95.3052759170532,17.0,9.0
UCL,Continuation,95.9835946559906,2019,95.9835946559906,15.0,9.0
